id;descricao;inicio;fim;tipo_calendario_id;dre_id_eol;ue_id_eol;status;criado_em;bimestre
1884;Acertos referente ao 3º bimestre-;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;109000;017272;1;2016-12-15 15:37:42.993;3
1885;Acertos referente ao 1º bimestre-;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;109000;017272;1;2016-12-09 15:55:27.090;1
1886;Acertos referente ao 2º bimestre-;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;109000;017272;1;2016-12-09 15:56:08.560;2
1887;Acertos referente ao 1º bimestre;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;109000;017272;1;2016-11-25 16:04:57.593;1
1888;Acertos referente ao 2º bimestre;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;109000;017272;1;2016-11-25 16:15:10.027;2
1889;Acertos referente ao 3º bimestre;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;109000;017272;1;2016-11-25 16:15:46.373;3
1890;RETIFICAÇÃO PENDÊNCIAS 1º BIM;2016-11-28 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093785;1;2016-11-28 15:14:52.050;1
1891;RETIFICAÇÃO DE PENDÊNCIAS 2º BIM.;2016-11-28 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093785;1;2016-11-28 15:16:33.673;2
1892;RETIFICAÇÃO DE PENDÊNCIAS 3º BIM;2016-11-28 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093785;1;2016-11-28 15:17:28.463;3
1893;Fechamento 1º bim.;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108500;093785;1;2016-06-21 14:47:03.107;1
1894;novo prazo para retificações;2016-12-12 00:00:00.000;2016-12-15 00:00:00.000;3;108500;093785;1;2016-12-12 09:35:55.483;1
1895;novo prazo 2º pendências;2016-12-12 00:00:00.000;2016-12-15 00:00:00.000;3;108500;093785;1;2016-12-12 10:14:16.967;2
1896;novo prazo 3º bimestre;2016-12-12 00:00:00.000;2016-12-15 00:00:00.000;3;108500;093785;1;2016-12-12 10:15:34.080;3
1897;Nova retificação do 1º Bimestre;2016-12-16 00:00:00.000;2016-12-20 00:00:00.000;3;108500;093653;1;2016-12-16 09:49:46.247;1
1898;Nova retificação do 2º Bimestre;2016-12-16 00:00:00.000;2016-12-20 00:00:00.000;3;108500;093653;1;2016-12-16 09:50:42.483;2
1899;Nova retificação do 3º Bimestre;2016-12-16 00:00:00.000;2016-12-20 00:00:00.000;3;108500;093653;1;2016-12-16 09:51:28.733;3
1900;Retificação do 1ºBimestre 2ª Fase;2016-09-06 00:00:00.000;2016-09-09 00:00:00.000;3;108500;093653;1;2016-09-08 07:53:12.823;1
1901;Retificação do 2º Bimestre 2ª Fase;2016-09-06 00:00:00.000;2016-09-09 00:00:00.000;3;108500;093653;1;2016-09-08 08:05:13.557;2
1902;"Retificação do 1º Bimestre ";2016-11-28 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093653;1;2016-11-28 14:33:25.670;1
1903;Retificação do 2ºBimestre;2016-11-28 00:00:00.000;2016-11-30 00:00:00.000;3;108500;093653;1;2016-11-28 14:34:22.693;2
1904;Correções 3º Bimestre;2016-11-16 00:00:00.000;2016-11-23 00:00:00.000;3;108800;094773;1;2016-11-22 08:19:49.017;3
1905;Fechamento 2º Bimestre correções;2016-09-16 00:00:00.000;2016-09-21 00:00:00.000;3;108800;094773;1;2016-11-11 20:32:51.340;2
1906;"1ºB Correção de Pendências ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019278;1;2016-11-09 19:01:45.177;1
1907;"2ºB Correção de Pendências ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019278;1;2016-11-09 19:03:16.773;2
1908;"3º B Correção de Pendências ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019278;1;2016-11-09 19:05:08.180;3
1909;retificação;2016-06-10 00:00:00.000;2016-07-08 00:00:00.000;3;109300;019278;1;2016-09-26 11:44:45.890;1
1910;Correção de pendências 1º bimestre 2016;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109300;019278;1;2016-06-23 19:12:27.917;1
1911;Retificação do fechamento do 1º bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109300;019278;1;2016-06-23 19:14:58.050;1
1912;correção de pendencias;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;109300;019278;1;2016-12-14 10:07:54.190;1
1913;correção de pendencias 3;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;109300;019278;1;2016-12-14 10:09:25.820;3
1914;correção de pendencias 2;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;109300;019278;1;2016-12-14 10:10:37.903;2
1915;Fechamento final 1º Bim;2016-12-08 00:00:00.000;2016-12-22 00:00:00.000;3;109100;093157;1;2016-12-08 14:37:13.510;1
1916;Fechamento final 2º Bim;2016-12-08 00:00:00.000;2016-12-22 00:00:00.000;3;109100;093157;1;2016-12-08 14:38:08.210;2
1917;Fechamento final 3º Bim;2016-12-08 00:00:00.000;2016-12-22 00:00:00.000;3;109100;093157;1;2016-12-08 14:39:25.980;3
1918;Correção de Pendências do 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109100;093157;1;2016-06-29 11:50:32.740;1
1919;Correção de Pendências - 1º Bimestre;2016-06-27 00:00:00.000;2016-07-08 00:00:00.000;3;108500;010413;1;2016-06-27 11:32:22.353;1
1920;Retificação de Pendências - 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;010413;1;2016-11-28 16:49:28.020;1
1921;Retificação de Pendências - 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;010413;1;2016-11-28 16:50:21.883;2
1922;Retificação de Pendências - 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;010413;1;2016-11-28 16:51:14.883;3
1923;Retificação de Pendências Retardatárias - 1º Bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108500;010413;1;2016-12-09 16:28:01.053;1
1924;Retificação de Pendências Retardatárias - 2º Bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108500;010413;1;2016-12-09 16:30:27.233;2
1925;Retificação de Pendências Retardatárias - 3º Bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;108500;010413;1;2016-12-09 16:32:24.740;3
1926;fechamento do1 bimestre;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094251;1;2016-12-14 12:49:02.290;1
1927;fechamento 3º bimestre 2016;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094251;1;2016-12-14 12:52:40.920;3
1928;" 3º bimestre 2016";2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094251;1;2016-12-14 12:56:36.990;3
1929;"1º bimestre ";2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094251;1;2016-12-14 13:01:58.407;1
1930;2º bi fechamento;2016-12-14 00:00:00.000;2016-12-16 00:00:00.000;3;108400;094251;1;2016-12-14 17:45:23.623;2
1931;Correções de pendências 2º bim;2016-09-20 00:00:00.000;2016-10-09 00:00:00.000;3;108600;095044;1;2016-09-20 15:36:15.503;2
1932;Fechamento Pendêcias 1º Bimestre;2016-07-08 00:00:00.000;2016-07-08 00:00:00.000;3;108600;095044;1;2016-07-08 15:46:17.930;1
1933;Fechamento pendências 1º bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095044;1;2016-11-11 09:23:15.433;1
1934;Fechamento pendências 2º bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095044;1;2016-11-11 09:24:01.253;2
1935;Fechamento pendências 3º bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095044;1;2016-11-11 09:27:22.460;3
1936;fechamento do 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;095257;1;2016-11-17 08:35:19.100;2
1937;Retificação  do 1° Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109100;095257;1;2016-06-30 14:03:25.480;1
1938;Pendências 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;099091;1;2016-11-16 07:10:45.217;1
1939;Pendências 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;099091;1;2016-11-16 07:11:39.367;2
1940;Pendências 3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;099091;1;2016-11-16 07:12:35.327;3
1941;Reabertura do Fechamento do 1º Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109200;095451;1;2016-06-24 09:00:30.050;1
1942;Reabertura do fechamento do 3 bimestre;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;109200;095451;1;2016-12-09 16:05:30.823;3
1943;Reabertura do fechamento do 1 bimestre;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109200;095451;1;2016-12-08 15:00:47.187;1
1944;" Reabertura do fechamento do 2 bimestre";2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;109200;095451;1;2016-12-08 15:18:46.977;2
1945;Segunda retificação do 1º bimestre;2016-12-15 00:00:00.000;2016-12-19 00:00:00.000;3;108500;093815;1;2016-12-15 15:38:31.217;1
1946;Segunda retificação do 2º bimestre;2016-12-15 00:00:00.000;2016-12-19 00:00:00.000;3;108500;093815;1;2016-12-15 15:39:09.733;2
1947;Segunda retificação do 3º bimestre;2016-12-15 00:00:00.000;2016-12-19 00:00:00.000;3;108500;093815;1;2016-12-15 15:39:46.657;3
1948;Fechamento-Pendências;2016-12-16 00:00:00.000;2016-12-20 00:00:00.000;3;108800;094790;1;2016-12-16 13:54:37.417;1
1949;Pendências 2ºbim;2016-12-16 00:00:00.000;2016-12-20 00:00:00.000;3;108800;094790;1;2016-12-16 13:56:07.263;2
1950;Pendências 3ºbim;2016-12-16 00:00:00.000;2016-12-20 00:00:00.000;3;108800;094790;1;2016-12-16 13:56:53.047;3
1951;Correção de Pendências ref. 1º bimestre/2016;2016-07-04 00:00:00.000;2016-07-08 00:00:00.000;3;108800;094790;1;2016-07-08 15:31:53.123;1
1952;Pendências;2016-09-21 00:00:00.000;2016-10-09 00:00:00.000;3;108800;094790;1;2016-09-21 11:44:07.660;2
1953;Fechamento 2° Bimestre;2016-09-22 00:00:00.000;2016-10-09 00:00:00.000;3;108800;094790;1;2016-09-22 17:42:11.217;2
1954;Correção de Pendências;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109200;019221;1;2016-06-14 10:37:41.367;1
1955;Fechamento do  1ºBimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109300;019241;1;2016-07-07 14:27:53.460;1
1956;Correção de Pendência do Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109300;019241;1;2016-11-11 08:32:24.787;3
1957;FECHAMENTO E RETIFICAÇÕES 1º BIMESTRE;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108900;094099;1;2016-12-07 11:20:09.713;1
1958;FECHAMENTO E RETIFICAÇÕES DO 2ºBIMESTRE;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108900;094099;1;2016-12-07 11:20:56.667;2
1959;FECHAMENTO E RETIFICAÇÕES 3º BIMESTRE;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;108900;094099;1;2016-12-07 11:23:36.017;3
1960;Pendências 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108300;093351;1;2016-11-24 12:28:10.293;1
1961;"Fechamento do 3º bimestre correção de pendencias ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095028;1;2016-11-18 11:05:42.603;3
1962;fechamento do 2º bimestre correção;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095028;1;2016-11-18 11:09:48.940;2
1963;Fechamento do 1º bimestre correção de pendências;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;095028;1;2016-11-21 08:52:04.243;1
1964;Retificação Pendências 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;019437;1;2016-11-28 10:56:46.607;2
1965;Retificação Pendências 2º bimestre 2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;019437;1;2016-11-28 10:57:32.560;2
1966;Correção de Pendências dos bimestres de 2016;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;019437;1;2016-11-16 09:17:49.097;3
1967;Retificação do 1°Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108500;019437;1;2016-06-15 11:12:58.867;1
1968;Retificação Pendências 1º bimestre 2016...;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;108500;019437;1;2016-12-08 12:55:03.403;1
1969;Retificação Pendências 2º bimestre 2016.;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;108500;019437;1;2016-12-08 12:24:29.973;2
1970;Retificação Pendências 2º bimestre 2016...;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;108500;019437;1;2016-12-08 12:24:41.003;2
1971;Retificação Pendências 3º bimestre 2016...;2016-12-08 00:00:00.000;2016-12-09 00:00:00.000;3;108500;019437;1;2016-12-08 12:25:40.757;3
1972;Retificação Pendências 3º bimestre 2016 PRP;2016-12-20 00:00:00.000;2016-12-21 00:00:00.000;3;108500;019437;1;2016-12-19 12:24:47.500;3
1973;Fechamento 2º B;2016-12-12 00:00:00.000;2016-12-14 00:00:00.000;3;109000;094501;1;2016-12-12 13:36:28.137;2
1974;Fechamento 3º B;2016-12-12 00:00:00.000;2016-12-14 00:00:00.000;3;109000;094501;1;2016-12-12 13:37:01.933;3
1975;Acertos 1º Bimestre;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;109000;094501;1;2016-12-13 09:21:25.497;1
1976;Acertos 2º Bimestre;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;109000;094501;1;2016-12-13 09:22:09.327;2
1977;Acertos 3º Bimestre;2016-12-12 00:00:00.000;2016-12-16 00:00:00.000;3;109000;094501;1;2016-12-13 09:22:46.407;3
1978;Acertos 1º Bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094501;1;2016-11-21 11:42:57.467;1
1979;Acertos 2º Bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094501;1;2016-11-21 11:43:35.750;2
1980;Acertos 3º Bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094501;1;2016-11-21 11:44:12.953;3
1981;Fechamento de Pendências do 1º Bimestre;2016-06-24 00:00:00.000;2016-07-08 00:00:00.000;3;109200;093556;1;2016-06-24 14:14:22.040;1
1982;Fechamento de Pendências do 2º Bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;109200;093556;1;2016-09-27 11:43:46.237;2
1983;correções 2º bim;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;109000;019229;1;2016-09-15 13:55:44.237;2
1984;Retificação do 1º bim;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;109000;019229;1;2016-06-22 11:34:12.090;1
1985;Período de correções do 1º bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019229;1;2016-11-16 12:30:37.080;1
1986;Período de Correções 2º bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019229;1;2016-11-16 12:32:18.350;2
1987;Período de correções do 3º bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019229;1;2016-11-16 12:33:31.273;3
1988;últ. corr. 1º bim;2016-12-13 00:00:00.000;2016-12-15 00:00:00.000;3;109000;019229;1;2016-12-13 14:01:29.387;1
1989;últ. corr. 3ºbim.;2016-12-13 00:00:00.000;2016-12-15 00:00:00.000;3;109000;019229;1;2016-12-13 14:08:10.073;3
1990;últ. corr. 2ºbim;2016-12-15 00:00:00.000;2016-12-15 00:00:00.000;3;109000;019229;1;2016-12-15 11:56:23.370;2
1991;Retificação do 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019219;1;2016-11-24 11:31:08.333;1
1992;Retificação do 2º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019219;1;2016-11-24 11:31:51.293;2
1993;Retificação do 3º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019219;1;2016-11-24 11:32:24.217;3
1994;acertos gerais;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019272;1;2016-11-16 17:51:06.270;1
1995;acertos gerais 1;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019272;1;2016-11-16 17:52:02.850;2
1996;acertos gerais 2;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;019272;1;2016-11-16 17:52:47.273;3
1997;Reabertura do Fechamento do 1º Bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109200;093602;1;2016-11-21 12:31:57.347;1
1998;Reabertura do Fechamento do 1º Bimestre- Correção de pendencias;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;109200;093602;1;2016-12-21 15:07:57.683;1
1999;Reabertura 2º Bimestre 2016 - Correção de pendências;2016-12-07 00:00:00.000;2016-12-09 00:00:00.000;3;109200;093602;1;2016-12-07 10:21:31.983;2
2000;Fechamento bimestre Pendências 2;2016-12-19 00:00:00.000;2016-12-20 00:00:00.000;3;108800;094951;1;2016-12-19 15:01:26.290;2
2001;Fechamento do bimestre;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094951;1;2016-11-25 12:02:18.350;1
2002;Fechamento bimestre Pendências;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094951;1;2016-11-25 12:08:17.617;2
2003;Fechamento bimestre 3°Pendências;2016-11-25 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094951;1;2016-11-25 12:10:13.073;3
2004;fechamento do 2ª bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109200;095168;1;2016-11-19 07:40:30.463;2
2005;reabertura do 1º bimestre;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109200;095168;1;2016-12-15 15:12:12.427;1
2006;Reabertura do 2º bimestre;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109200;095168;1;2016-12-15 15:13:15.473;2
2007;Reabertura do 3º bimestre.;2016-12-13 00:00:00.000;2016-12-16 00:00:00.000;3;109200;095168;1;2016-12-15 15:15:04.443;3
2008;retificaçao 2;2016-12-07 00:00:00.000;2016-12-08 00:00:00.000;3;109100;095206;1;2016-12-07 15:07:05.277;2
2009;fechamento do 1 bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108900;094153;1;2016-12-14 11:33:35.513;1
2010;fechamento do 2 bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108900;094153;1;2016-12-14 11:35:03.020;2
2011;fechamento do 3 bimestre;2016-12-14 00:00:00.000;2016-12-19 00:00:00.000;3;108900;094153;1;2016-12-14 11:36:12.040;3
2012;"Ajuste do 1°bimestre ";2016-08-30 00:00:00.000;2016-08-30 00:00:00.000;3;109100;000264;1;2016-08-29 14:43:44.170;1
2013;"Ajuste do 2°bimestre ";2016-08-30 00:00:00.000;2016-08-30 00:00:00.000;3;109100;000264;1;2016-08-29 14:46:07.073;2
2014;"Fechamento 1º Bimestre1 ";2016-07-05 00:00:00.000;2016-07-08 00:00:00.000;3;109100;000264;1;2016-07-05 16:59:35.847;1
2015;"RETIFICAÇÃO DE PENDÊNCIA ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;000264;1;2016-11-23 11:29:20.213;1
2016;RETIFICAÇÃO DE PENDÊNCIAS;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;000264;1;2016-11-23 11:29:57.230;2
2017;"RETIFICAÇÃO DE PENDÊCIAS ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109100;000264;1;2016-11-23 11:32:12.263;3
2018;2º bimestre extendido;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;009148;1;2016-11-23 08:56:04.810;2
2019;3º BIMESTRE EXTENDIDO;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108500;009148;1;2016-11-22 14:41:17.520;3
2020;Fechamento do 1ª Bimestre - fase 2;2016-06-20 00:00:00.000;2016-07-08 00:00:00.000;3;108500;009148;1;2016-06-20 14:36:00.617;1
2021;Reabertura 2º Bimestre;2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;108700;095117;1;2016-09-22 14:51:25.650;2
2022;Fechamento Retificação 1° Bimestre;2016-06-13 00:00:00.000;2016-07-08 00:00:00.000;3;108700;095117;1;2016-06-13 11:15:14.143;1
2023;REABERTURA PARA FECHAMENTO;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108700;095117;1;2016-11-10 08:54:19.807;1
2024;REABERTURA PARA FECHAMENTO 2ºB;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108700;095117;1;2016-11-10 08:55:47.013;2
2025;REABERTURA PARA FECHAMENTO 3º;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108700;095117;1;2016-11-10 09:00:00.087;3
2026;Reabertura 1 bimestre;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;108700;095117;1;2016-12-15 15:29:50.143;1
2027;Reabertura  1bim;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;108700;095117;1;2016-12-15 15:31:34.040;1
2028;Rebertura 2bim;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;108700;095117;1;2016-12-15 15:33:35.293;2
2029;Reabertura 3bim;2016-12-15 00:00:00.000;2016-12-20 00:00:00.000;3;108700;095117;1;2016-12-15 15:34:48.000;3
2030;Correção de pendências 2º Bim;2016-11-30 00:00:00.000;2016-11-30 00:00:00.000;3;108300;019243;1;2016-11-30 12:42:29.057;2
2031;Correção de pendências 3º Bim;2016-11-30 00:00:00.000;2016-11-30 00:00:00.000;3;108300;019243;1;2016-11-30 12:43:01.573;3
2032;Correção de pendências 1º Bim;2016-11-30 00:00:00.000;2016-11-30 00:00:00.000;3;108300;019243;1;2016-11-30 12:43:57.590;1
2033;Correção 2º bim;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108300;019254;1;2016-12-21 15:20:30.090;2
2034;Correção 3º bim;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108300;019254;1;2016-12-21 15:21:12.750;3
2035;fechamento 3º bimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108300;019254;1;2016-12-21 15:24:53.163;3
2036;Correção 1º bim;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108300;019254;1;2016-12-21 15:26:52.637;1
2037;fechamento 1º bimestre;2016-12-21 00:00:00.000;2016-12-22 00:00:00.000;3;108300;019254;1;2016-12-21 15:28:35.017;1
2038;correções das pendências do 1º bim;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;094617;1;2016-11-16 15:09:34.310;1
2039;Correções das pendências do 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;094617;1;2016-11-16 15:10:43.503;2
2040;Correções das pendências do 3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108600;094617;1;2016-11-16 15:11:49.037;3
2041;correções do 1º bim;2016-12-12 00:00:00.000;2016-12-14 00:00:00.000;3;108600;094617;1;2016-12-14 10:03:08.893;1
2042;Correções de pendências do 2º bimestre II;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094901;1;2016-11-16 12:54:17.990;2
2043;Correções de pendências do 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094901;1;2016-11-16 12:55:13.507;1
2044;"Início Correções de pendências dos bimestres de 2016 ";2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;108800;094901;1;2016-11-16 12:03:12.987;3
2045;"Correções de pendências do 2º bimestre ";2016-09-16 00:00:00.000;2016-10-09 00:00:00.000;3;108800;094901;1;2016-09-15 16:29:38.840;2
2046;Correção de Pendências ref. 1º bimestre/2016 (II);2016-06-28 00:00:00.000;2016-07-08 00:00:00.000;3;108800;094901;1;2016-06-28 14:49:51.717;1
2047;Fechamento do 1º bimestre;2016-06-30 00:00:00.000;2016-07-08 00:00:00.000;3;109000;094544;1;2016-06-30 18:02:19.483;1
2048;Retificação do 1º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094544;1;2016-11-10 12:29:21.877;1
2049;Retificação do 2º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094544;1;2016-11-10 12:30:49.537;2
2050;Retificação do 3º bimestre;2016-11-16 00:00:00.000;2016-11-30 00:00:00.000;3;109000;094544;1;2016-11-10 12:31:44.100;3
2051;Retificação do 1º bimestre_final;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;109000;094544;1;2016-12-09 16:01:59.633;1
2052;Retificação do 2º bimestre_final;2016-12-09 00:00:00.000;2016-12-14 00:00:00.000;3;109000;094544;1;2016-12-09 16:05:07.857;2
